Region,Year,Month,MonthNum,Date,Metric,Value
Laptev,1989,Mar,3,1989-03-01,extent,872393.809
Laptev,1990,Mar,3,1990-03-01,extent,872393.081
Laptev,1991,Mar,3,1991-03-01,extent,872414.226
Laptev,1992,Mar,3,1992-03-01,extent,872372.585
Laptev,1993,Mar,3,1993-03-01,extent,872393.617
Laptev,1994,Mar,3,1994-03-01,extent,872414.226
Laptev,1995,Mar,3,1995-03-01,extent,872393.197
Laptev,1996,Mar,3,1996-03-01,extent,872414.226
Laptev,1997,Mar,3,1997-03-01,extent,872414.226
Laptev,1998,Mar,3,1998-03-01,extent,872414.226
Laptev,1999,Mar,3,1999-03-01,extent,872414.226
Laptev,2000,Mar,3,2000-03-01,extent,872414.226
Laptev,2001,Mar,3,2001-03-01,extent,872414.226
Laptev,2002,Mar,3,2002-03-01,extent,872414.226
Laptev,2003,Mar,3,2003-03-01,extent,872414.226
Laptev,2004,Mar,3,2004-03-01,extent,872414.226
Laptev,2005,Mar,3,2005-03-01,extent,872414.226
Laptev,2006,Mar,3,2006-03-01,extent,872393.85
Laptev,2007,Mar,3,2007-03-01,extent,872414.226
Laptev,2008,Mar,3,2008-03-01,extent,872414.226
Laptev,2009,Mar,3,2009-03-01,extent,872414.226
Laptev,2010,Mar,3,2010-03-01,extent,872414.226
Laptev,2011,Mar,3,2011-03-01,extent,872414.226
Laptev,2012,Mar,3,2012-03-01,extent,872414.226
Laptev,2013,Mar,3,2013-03-01,extent,872414.226
Laptev,2014,Mar,3,2014-03-01,extent,872414.226
Laptev,2015,Mar,3,2015-03-01,extent,872414.226
Laptev,2016,Mar,3,2016-03-01,extent,872414.226
Laptev,2017,Mar,3,2017-03-01,extent,872414.226
Laptev,2018,Mar,3,2018-03-01,extent,872414.226
Laptev,2019,Mar,3,2019-03-01,extent,872414.226
Laptev,2020,Mar,3,2020-03-01,extent,872414.226
Laptev,2021,Mar,3,2021-03-01,extent,872414.226
Laptev,2022,Mar,3,2022-03-01,extent,872414.226
Laptev,2023,Mar,3,2023-03-01,extent,872414.226
Laptev,2024,Mar,3,2024-03-01,extent,872414.226
Laptev,1979,Apr,4,1979-04-01,extent,872414.226
Laptev,1980,Apr,4,1980-04-01,extent,872414.226
Laptev,1981,Apr,4,1981-04-01,extent,872371.177
Laptev,1982,Apr,4,1982-04-01,extent,872414.226
Laptev,1983,Apr,4,1983-04-01,extent,872414.226
Laptev,1984,Apr,4,1984-04-01,extent,872414.226
Laptev,1985,Apr,4,1985-04-01,extent,872414.226
Laptev,1986,Apr,4,1986-04-01,extent,872414.226
Laptev,1987,Apr,4,1987-04-01,extent,872414.226
Laptev,1988,Apr,4,1988-04-01,extent,872414.226
Laptev,1989,Apr,4,1989-04-01,extent,872414.226
Laptev,1990,Apr,4,1990-04-01,extent,872262.554
Laptev,1991,Apr,4,1991-04-01,extent,872414.226
Laptev,1992,Apr,4,1992-04-01,extent,872414.226
Laptev,1993,Apr,4,1993-04-01,extent,872414.226
Laptev,1994,Apr,4,1994-04-01,extent,872414.226
Laptev,1995,Apr,4,1995-04-01,extent,872414.226
Laptev,1996,Apr,4,1996-04-01,extent,872414.226
Laptev,1997,Apr,4,1997-04-01,extent,872414.226
Laptev,1998,Apr,4,1998-04-01,extent,872414.226
Laptev,1999,Apr,4,1999-04-01,extent,872414.226
Laptev,2000,Apr,4,2000-04-01,extent,872414.226
Laptev,2001,Apr,4,2001-04-01,extent,872414.226
Laptev,2002,Apr,4,2002-04-01,extent,872414.226
Laptev,2003,Apr,4,2003-04-01,extent,872414.226
Laptev,2004,Apr,4,2004-04-01,extent,872414.226
Laptev,2005,Apr,4,2005-04-01,extent,872392.744
Laptev,2006,Apr,4,2006-04-01,extent,872414.226
Laptev,2007,Apr,4,2007-04-01,extent,869194.694
Laptev,2008,Apr,4,2008-04-01,extent,872414.226
Laptev,2009,Apr,4,2009-04-01,extent,872414.226
Laptev,2010,Apr,4,2010-04-01,extent,872414.226
Laptev,2011,Apr,4,2011-04-01,extent,872414.226
Laptev,2012,Apr,4,2012-04-01,extent,872414.226
Laptev,2013,Apr,4,2013-04-01,extent,872414.226
Laptev,2014,Apr,4,2014-04-01,extent,872414.226
Laptev,2015,Apr,4,2015-04-01,extent,872414.226
Laptev,2016,Apr,4,2016-04-01,extent,872414.226
Laptev,2017,Apr,4,2017-04-01,extent,872414.226
Laptev,2018,Apr,4,2018-04-01,extent,872414.226
Laptev,2019,Apr,4,2019-04-01,extent,872414.226
Laptev,2020,Apr,4,2020-04-01,extent,870207.889
Laptev,2021,Apr,4,2021-04-01,extent,872414.226
Laptev,2022,Apr,4,2022-04-01,extent,872414.226
Laptev,2023,Apr,4,2023-04-01,extent,872414.226
Laptev,2024,Apr,4,2024-04-01,extent,872414.226
Laptev,1979,May,5,1979-05-01,extent,871553.777
Laptev,1980,May,5,1980-05-01,extent,866333.752
Laptev,1981,May,5,1981-05-01,extent,870962.651
Laptev,1982,May,5,1982-05-01,extent,872156.088
Laptev,1983,May,5,1983-05-01,extent,870962.904
Laptev,1984,May,5,1984-05-01,extent,872414.226
Laptev,1985,May,5,1985-05-01,extent,872414.226
Laptev,1986,May,5,1986-05-01,extent,872294.117
Laptev,1987,May,5,1987-05-01,extent,872414.226
Laptev,1988,May,5,1988-05-01,extent,864968.946
Laptev,1989,May,5,1989-05-01,extent,872103.73
Laptev,1990,May,5,1990-05-01,extent,860313.015
Laptev,1991,May,5,1991-05-01,extent,871747.089
Laptev,1992,May,5,1992-05-01,extent,871430.853
Laptev,1993,May,5,1993-05-01,extent,859149.999
Laptev,1994,May,5,1994-05-01,extent,872414.226
Laptev,1995,May,5,1995-05-01,extent,872290.054
Laptev,1996,May,5,1996-05-01,extent,872414.226
Laptev,1997,May,5,1997-05-01,extent,869270.386
Laptev,1998,May,5,1998-05-01,extent,872414.226
Laptev,1999,May,5,1999-05-01,extent,872372.856
Laptev,2000,May,5,2000-05-01,extent,863876.58
Laptev,2001,May,5,2001-05-01,extent,871814.684
Laptev,2002,May,5,2002-05-01,extent,872331.517
Laptev,2003,May,5,2003-05-01,extent,872352.307
Laptev,2004,May,5,2004-05-01,extent,872414.226
Laptev,2005,May,5,2005-05-01,extent,865017.921
Laptev,2006,May,5,2006-05-01,extent,872269.54
Laptev,2007,May,5,2007-05-01,extent,838439.303
Laptev,2008,May,5,2008-05-01,extent,872414.226
Laptev,2009,May,5,2009-05-01,extent,872352.201
Laptev,2010,May,5,2010-05-01,extent,865727.368
Laptev,2011,May,5,2011-05-01,extent,870194.76
Laptev,2012,May,5,2012-05-01,extent,865254.371
Laptev,2013,May,5,2013-05-01,extent,854288.947
Laptev,2014,May,5,2014-05-01,extent,863848.34
Laptev,2015,May,5,2015-05-01,extent,872393.57
Laptev,2016,May,5,2016-05-01,extent,872372.665
Laptev,2017,May,5,2017-05-01,extent,871537.939
Laptev,2018,May,5,2018-05-01,extent,866694.289
Laptev,2019,May,5,2019-05-01,extent,861411.373
Laptev,2020,May,5,2020-05-01,extent,864533.942
Laptev,2021,May,5,2021-05-01,extent,854538.687
Laptev,2022,May,5,2022-05-01,extent,862268.376
Laptev,2023,May,5,2023-05-01,extent,866543.033
Laptev,2024,May,5,2024-05-01,extent,872351.411
Laptev,1979,Jun,6,1979-06-01,extent,862093.141
Laptev,1980,Jun,6,1980-06-01,extent,840116.583
Laptev,1981,Jun,6,1981-06-01,extent,853461.324
Laptev,1982,Jun,6,1982-06-01,extent,859819.192
Laptev,1983,Jun,6,1983-06-01,extent,860771.355
Laptev,1984,Jun,6,1984-06-01,extent,868629.075
Laptev,1985,Jun,6,1985-06-01,extent,861688.543
Laptev,1986,Jun,6,1986-06-01,extent,862432.197
Laptev,1987,Jun,6,1987-06-01,extent,868223.305
Laptev,1988,Jun,6,1988-06-01,extent,809048.66
Laptev,1989,Jun,6,1989-06-01,extent,868841.862
Laptev,1990,Jun,6,1990-06-01,extent,781902.072
Laptev,1991,Jun,6,1991-06-01,extent,850821.277
Laptev,1992,Jun,6,1992-06-01,extent,870475.131
Laptev,1993,Jun,6,1993-06-01,extent,828989.84
Laptev,1994,Jun,6,1994-06-01,extent,864352.178
Laptev,1995,Jun,6,1995-06-01,extent,817171.778
Laptev,1996,Jun,6,1996-06-01,extent,872414.226
Laptev,1997,Jun,6,1997-06-01,extent,832360.781
Laptev,1998,Jun,6,1998-06-01,extent,865187.075
Laptev,1999,Jun,6,1999-06-01,extent,848745.833
Laptev,2000,Jun,6,2000-06-01,extent,801749.302
Laptev,2001,Jun,6,2001-06-01,extent,870771.258
Laptev,2002,Jun,6,2002-06-01,extent,847750.641
Laptev,2003,Jun,6,2003-06-01,extent,825587.981
Laptev,2004,Jun,6,2004-06-01,extent,869059.953
Laptev,2005,Jun,6,2005-06-01,extent,795805.929
Laptev,2006,Jun,6,2006-06-01,extent,854231.652
Laptev,2007,Jun,6,2007-06-01,extent,746381.494
Laptev,2008,Jun,6,2008-06-01,extent,870947.762
Laptev,2009,Jun,6,2009-06-01,extent,827180.934
Laptev,2010,Jun,6,2010-06-01,extent,784493.051
Laptev,2011,Jun,6,2011-06-01,extent,764072.917
Laptev,2012,Jun,6,2012-06-01,extent,811515.59
Laptev,2013,Jun,6,2013-06-01,extent,779490.954
Laptev,2014,Jun,6,2014-06-01,extent,730407.897
Laptev,2015,Jun,6,2015-06-01,extent,853605.687
Laptev,2016,Jun,6,2016-06-01,extent,869035.636
Laptev,2017,Jun,6,2017-06-01,extent,838227.557
Laptev,2018,Jun,6,2018-06-01,extent,746500.422
Laptev,2019,Jun,6,2019-06-01,extent,745416.035
Laptev,2020,Jun,6,2020-06-01,extent,724331.127
Laptev,2021,Jun,6,2021-06-01,extent,693915.157
Laptev,2022,Jun,6,2022-06-01,extent,760306.225
Laptev,2023,Jun,6,2023-06-01,extent,813120.779
Laptev,2024,Jun,6,2024-06-01,extent,776367.369
Laptev,1979,Jul,7,1979-07-01,extent,840981.991
Laptev,1980,Jul,7,1980-07-01,extent,754719.265
Laptev,1981,Jul,7,1981-07-01,extent,729315.061
Laptev,1982,Jul,7,1982-07-01,extent,817799.975
Laptev,1983,Jul,7,1983-07-01,extent,811748.139
Laptev,1984,Jul,7,1984-07-01,extent,844072.547
Laptev,1985,Jul,7,1985-07-01,extent,796514.482
Laptev,1986,Jul,7,1986-07-01,extent,846226.086
Laptev,1987,Jul,7,1987-07-01,extent,845943.922
Laptev,1988,Jul,7,1988-07-01,extent,716751.56
Laptev,1989,Jul,7,1989-07-01,extent,834545.01
Laptev,1990,Jul,7,1990-07-01,extent,638321.11
Laptev,1991,Jul,7,1991-07-01,extent,646451.111
Laptev,1992,Jul,7,1992-07-01,extent,793610.378
Laptev,1993,Jul,7,1993-07-01,extent,805927.843
Laptev,1994,Jul,7,1994-07-01,extent,771672.648
Laptev,1995,Jul,7,1995-07-01,extent,597260.731
Laptev,1996,Jul,7,1996-07-01,extent,850003.218
Laptev,1997,Jul,7,1997-07-01,extent,724245.313
Laptev,1998,Jul,7,1998-07-01,extent,800057.968
Laptev,1999,Jul,7,1999-07-01,extent,681795.615
Laptev,2000,Jul,7,2000-07-01,extent,707019.317
Laptev,2001,Jul,7,2001-07-01,extent,813808.914
Laptev,2002,Jul,7,2002-07-01,extent,770092.882
Laptev,2003,Jul,7,2003-07-01,extent,675091.263
Laptev,2004,Jul,7,2004-07-01,extent,857690.878
Laptev,2005,Jul,7,2005-07-01,extent,608853.664
Laptev,2006,Jul,7,2006-07-01,extent,666747.235
Laptev,2007,Jul,7,2007-07-01,extent,516246.205
Laptev,2008,Jul,7,2008-07-01,extent,823671.498
Laptev,2009,Jul,7,2009-07-01,extent,601313.759
Laptev,2010,Jul,7,2010-07-01,extent,587550.081
Laptev,2011,Jul,7,2011-07-01,extent,405051.149
Laptev,2012,Jul,7,2012-07-01,extent,497727.743
Laptev,2013,Jul,7,2013-07-01,extent,559986.735
Laptev,2014,Jul,7,2014-07-01,extent,385120.447
Laptev,2015,Jul,7,2015-07-01,extent,612965.04
Laptev,2016,Jul,7,2016-07-01,extent,819054.511
Laptev,2017,Jul,7,2017-07-01,extent,696478.884
Laptev,2018,Jul,7,2018-07-01,extent,474552.229
Laptev,2019,Jul,7,2019-07-01,extent,421717.512
Laptev,2020,Jul,7,2020-07-01,extent,219288.171
Laptev,2021,Jul,7,2021-07-01,extent,299438.472
Laptev,2022,Jul,7,2022-07-01,extent,561805.928
Laptev,2023,Jul,7,2023-07-01,extent,619459.5
Laptev,2024,Jul,7,2024-07-01,extent,367697.216
Laptev,1979,Aug,8,1979-08-01,extent,716961.244
Laptev,1980,Aug,8,1980-08-01,extent,492480.416
Laptev,1981,Aug,8,1981-08-01,extent,536730.12
Laptev,1982,Aug,8,1982-08-01,extent,617497.2
Laptev,1983,Aug,8,1983-08-01,extent,432444.168
Laptev,1984,Aug,8,1984-08-01,extent,693172.246
Laptev,1985,Aug,8,1985-08-01,extent,561468.041
Laptev,1986,Aug,8,1986-08-01,extent,602702.386
Laptev,1987,Aug,8,1987-08-01,extent,574885.571
Laptev,1988,Aug,8,1988-08-01,extent,494063.341
Laptev,1989,Aug,8,1989-08-01,extent,658337.726
Laptev,1990,Aug,8,1990-08-01,extent,343927.279
Laptev,1991,Aug,8,1991-08-01,extent,349233.502
Laptev,1992,Aug,8,1992-08-01,extent,568597.56
Laptev,1993,Aug,8,1993-08-01,extent,628484.055
Laptev,1994,Aug,8,1994-08-01,extent,534858.755
Laptev,1995,Aug,8,1995-08-01,extent,242737.155
Laptev,1996,Aug,8,1996-08-01,extent,763415.431
Laptev,1997,Aug,8,1997-08-01,extent,497047.272
Laptev,1998,Aug,8,1998-08-01,extent,597216.205
Laptev,1999,Aug,8,1999-08-01,extent,316863.046
Laptev,2000,Aug,8,2000-08-01,extent,356945.74
Laptev,2001,Aug,8,2001-08-01,extent,610654.664
Laptev,2002,Aug,8,2002-08-01,extent,395616.673
Laptev,2003,Aug,8,2003-08-01,extent,436009.896
Laptev,2004,Aug,8,2004-08-01,extent,687607.913
Laptev,2005,Aug,8,2005-08-01,extent,297838.9
Laptev,2006,Aug,8,2006-08-01,extent,292503.242
Laptev,2007,Aug,8,2007-08-01,extent,302219.873
Laptev,2008,Aug,8,2008-08-01,extent,562125.268
Laptev,2009,Aug,8,2009-08-01,extent,284063.284
Laptev,2010,Aug,8,2010-08-01,extent,348307.416
Laptev,2011,Aug,8,2011-08-01,extent,106830.496
Laptev,2012,Aug,8,2012-08-01,extent,189453.036
Laptev,2013,Aug,8,2013-08-01,extent,326222.924
Laptev,2014,Aug,8,2014-08-01,extent,75051.875
Laptev,2015,Aug,8,2015-08-01,extent,247987.512
Laptev,2016,Aug,8,2016-08-01,extent,501635.109
Laptev,2017,Aug,8,2017-08-01,extent,381701.192
Laptev,2018,Aug,8,2018-08-01,extent,142276.418
Laptev,2019,Aug,8,2019-08-01,extent,188487.664
Laptev,2020,Aug,8,2020-08-01,extent,58181.74
Laptev,2021,Aug,8,2021-08-01,extent,52433.963
Laptev,2022,Aug,8,2022-08-01,extent,342100.284
Laptev,2023,Aug,8,2023-08-01,extent,414338.954
Laptev,2024,Aug,8,2024-08-01,extent,280344.38
Laptev,1979,Sep,9,1979-09-01,extent,708406.633
Laptev,1980,Sep,9,1980-09-01,extent,464042.484
Laptev,1981,Sep,9,1981-09-01,extent,489878.751
Laptev,1982,Sep,9,1982-09-01,extent,460670.636
Laptev,1983,Sep,9,1983-09-01,extent,377170.848
Laptev,1984,Sep,9,1984-09-01,extent,510351.456
Laptev,1985,Sep,9,1985-09-01,extent,409779.286
Laptev,1986,Sep,9,1986-09-01,extent,561096.404
Laptev,1987,Sep,9,1987-09-01,extent,552991.463
Laptev,1988,Sep,9,1988-09-01,extent,504901.971
Laptev,1989,Sep,9,1989-09-01,extent,540140.047
Laptev,1990,Sep,9,1990-09-01,extent,275322.583
Laptev,1991,Sep,9,1991-09-01,extent,292382.359
Laptev,1992,Sep,9,1992-09-01,extent,608594.754
Laptev,1993,Sep,9,1993-09-01,extent,509634.08
Laptev,1994,Sep,9,1994-09-01,extent,462048.657
Laptev,1995,Sep,9,1995-09-01,extent,121600.793
Laptev,1996,Sep,9,1996-09-01,extent,777585.979
Laptev,1997,Sep,9,1997-09-01,extent,417598.214
Laptev,1998,Sep,9,1998-09-01,extent,513028.865
Laptev,1999,Sep,9,1999-09-01,extent,231557.451
Laptev,2000,Sep,9,2000-09-01,extent,242081.66
Laptev,2001,Sep,9,2001-09-01,extent,658317.536
Laptev,2002,Sep,9,2002-09-01,extent,351323.809
Laptev,2003,Sep,9,2003-09-01,extent,379221.637
Laptev,2004,Sep,9,2004-09-01,extent,567633.987
Laptev,2005,Sep,9,2005-09-01,extent,138673.956
Laptev,2006,Sep,9,2006-09-01,extent,309157.873
Laptev,2007,Sep,9,2007-09-01,extent,247817.517
Laptev,2008,Sep,9,2008-09-01,extent,375229.526
Laptev,2009,Sep,9,2009-09-01,extent,206174.161
Laptev,2010,Sep,9,2010-09-01,extent,207287.616
Laptev,2011,Sep,9,2011-09-01,extent,46853.62
Laptev,2012,Sep,9,2012-09-01,extent,68938.178
Laptev,2013,Sep,9,2013-09-01,extent,101169.828
Laptev,2014,Sep,9,2014-09-01,extent,11666.085
Laptev,2015,Sep,9,2015-09-01,extent,93094.507
Laptev,2016,Sep,9,2016-09-01,extent,317646.679
Laptev,2017,Sep,9,2017-09-01,extent,306039.052
Laptev,2018,Sep,9,2018-09-01,extent,48486.847
Laptev,2019,Sep,9,2019-09-01,extent,108802.49
Laptev,2020,Sep,9,2020-09-01,extent,9483.66
Laptev,2021,Sep,9,2021-09-01,extent,57380.06
Laptev,2022,Sep,9,2022-09-01,extent,258115.136
Laptev,2023,Sep,9,2023-09-01,extent,375983.866
Laptev,2024,Sep,9,2024-09-01,extent,224502.124
Laptev,1979,Oct,10,1979-10-01,extent,870059.668
Laptev,1980,Oct,10,1980-10-01,extent,793033.836
Laptev,1981,Oct,10,1981-10-01,extent,776393.476
Laptev,1982,Oct,10,1982-10-01,extent,760430.937
Laptev,1983,Oct,10,1983-10-01,extent,841062.231
Laptev,1984,Oct,10,1984-10-01,extent,869327.251
Laptev,1985,Oct,10,1985-10-01,extent,772735.012
Laptev,1986,Oct,10,1986-10-01,extent,848183.086
Laptev,1987,Oct,10,1987-10-01,extent,847414.253
Laptev,1988,Oct,10,1988-10-01,extent,823332.998
Laptev,1989,Oct,10,1989-10-01,extent,851039.89
Laptev,1990,Oct,10,1990-10-01,extent,721356.994
Laptev,1991,Oct,10,1991-10-01,extent,742857.8
Laptev,1992,Oct,10,1992-10-01,extent,870625.802
Laptev,1993,Oct,10,1993-10-01,extent,838545.275
Laptev,1994,Oct,10,1994-10-01,extent,733547.318
Laptev,1995,Oct,10,1995-10-01,extent,493023.894
Laptev,1996,Oct,10,1996-10-01,extent,872414.226
Laptev,1997,Oct,10,1997-10-01,extent,762692.746
Laptev,1998,Oct,10,1998-10-01,extent,857501.658
Laptev,1999,Oct,10,1999-10-01,extent,776575.205
Laptev,2000,Oct,10,2000-10-01,extent,720992.207
Laptev,2001,Oct,10,2001-10-01,extent,856602.541
Laptev,2002,Oct,10,2002-10-01,extent,840142.436
Laptev,2003,Oct,10,2003-10-01,extent,693136.011
Laptev,2004,Oct,10,2004-10-01,extent,851256.036
Laptev,2005,Oct,10,2005-10-01,extent,604717.026
Laptev,2006,Oct,10,2006-10-01,extent,644344.429
Laptev,2007,Oct,10,2007-10-01,extent,569610.258
Laptev,2008,Oct,10,2008-10-01,extent,735608.84
Laptev,2009,Oct,10,2009-10-01,extent,489379.817
Laptev,2010,Oct,10,2010-10-01,extent,598817.739
Laptev,2011,Oct,10,2011-10-01,extent,334199.321
Laptev,2012,Oct,10,2012-10-01,extent,437483.616
Laptev,2013,Oct,10,2013-10-01,extent,641818.945
Laptev,2014,Oct,10,2014-10-01,extent,371661.555
Laptev,2015,Oct,10,2015-10-01,extent,588058.457
Laptev,2016,Oct,10,2016-10-01,extent,504934.935
Laptev,2017,Oct,10,2017-10-01,extent,731695.606
Laptev,2018,Oct,10,2018-10-01,extent,210752.61
Laptev,2019,Oct,10,2019-10-01,extent,347275.062
Laptev,2020,Oct,10,2020-10-01,extent,65312.408
Laptev,2021,Oct,10,2021-10-01,extent,422893.685
Laptev,2022,Oct,10,2022-10-01,extent,569061.426
Laptev,2023,Oct,10,2023-10-01,extent,609448.061
Laptev,2024,Oct,10,2024-10-01,extent,553319.018
Laptev,1978,Nov,11,1978-11-01,extent,872108.443
Laptev,1979,Nov,11,1979-11-01,extent,872414.226
Laptev,1980,Nov,11,1980-11-01,extent,872414.226
Laptev,1981,Nov,11,1981-11-01,extent,872414.226
Laptev,1982,Nov,11,1982-11-01,extent,872414.226
Laptev,1983,Nov,11,1983-11-01,extent,872414.226
Laptev,1984,Nov,11,1984-11-01,extent,872414.226
Laptev,1985,Nov,11,1985-11-01,extent,872414.226
Laptev,1986,Nov,11,1986-11-01,extent,872371.559
Laptev,1987,Nov,11,1987-11-01,extent,872371.594
Laptev,1988,Nov,11,1988-11-01,extent,872414.226
Laptev,1989,Nov,11,1989-11-01,extent,872392.567
Laptev,1990,Nov,11,1990-11-01,extent,872414.226
Laptev,1991,Nov,11,1991-11-01,extent,872414.226
Laptev,1992,Nov,11,1992-11-01,extent,872393.257
Laptev,1993,Nov,11,1993-11-01,extent,872371.112
Laptev,1994,Nov,11,1994-11-01,extent,872414.226
Laptev,1995,Nov,11,1995-11-01,extent,872414.226
Laptev,1996,Nov,11,1996-11-01,extent,872392.353
Laptev,1997,Nov,11,1997-11-01,extent,872414.226
Laptev,1998,Nov,11,1998-11-01,extent,872414.226
Laptev,1999,Nov,11,1999-11-01,extent,872414.226
Laptev,2000,Nov,11,2000-11-01,extent,872414.226
Laptev,2001,Nov,11,2001-11-01,extent,872414.226
Laptev,2002,Nov,11,2002-11-01,extent,872414.226
Laptev,2003,Nov,11,2003-11-01,extent,872371.388
Laptev,2004,Nov,11,2004-11-01,extent,872414.226
Laptev,2005,Nov,11,2005-11-01,extent,872414.226
Laptev,2006,Nov,11,2006-11-01,extent,872414.226
Laptev,2007,Nov,11,2007-11-01,extent,872392.89
Laptev,2008,Nov,11,2008-11-01,extent,872414.226
Laptev,2009,Nov,11,2009-11-01,extent,872414.226
Laptev,2010,Nov,11,2010-11-01,extent,872414.226
Laptev,2011,Nov,11,2011-11-01,extent,872414.226
Laptev,2012,Nov,11,2012-11-01,extent,872348.606
Laptev,2013,Nov,11,2013-11-01,extent,872414.226
Laptev,2014,Nov,11,2014-11-01,extent,872414.226
Laptev,2015,Nov,11,2015-11-01,extent,872414.226
Laptev,2016,Nov,11,2016-11-01,extent,864400.921
Laptev,2017,Nov,11,2017-11-01,extent,872414.226
Laptev,2018,Nov,11,2018-11-01,extent,868837.577
Laptev,2019,Nov,11,2019-11-01,extent,870856.307
Laptev,2020,Nov,11,2020-11-01,extent,796190.084
Laptev,2021,Nov,11,2021-11-01,extent,872414.226
Laptev,2022,Nov,11,2022-11-01,extent,872414.226
Laptev,2023,Nov,11,2023-11-01,extent,872414.226
Laptev,2024,Nov,11,2024-11-01,extent,872178.901
Laptev,1978,Dec,12,1978-12-01,extent,872414.226
Laptev,1979,Dec,12,1979-12-01,extent,872414.226
Laptev,1980,Dec,12,1980-12-01,extent,872414.226
Laptev,1981,Dec,12,1981-12-01,extent,872414.226
Laptev,1982,Dec,12,1982-12-01,extent,872414.226
Laptev,1983,Dec,12,1983-12-01,extent,872414.226
Laptev,1984,Dec,12,1984-12-01,extent,872414.226
Laptev,1985,Dec,12,1985-12-01,extent,872414.226
Laptev,1986,Dec,12,1986-12-01,extent,872414.226
Laptev,1988,Dec,12,1988-12-01,extent,872414.226
Laptev,1989,Dec,12,1989-12-01,extent,872393.229
Laptev,1990,Dec,12,1990-12-01,extent,872414.226
Laptev,1991,Dec,12,1991-12-01,extent,872329.754
Laptev,1992,Dec,12,1992-12-01,extent,872414.226
Laptev,1993,Dec,12,1993-12-01,extent,872372.704
Laptev,1994,Dec,12,1994-12-01,extent,872393.051
Laptev,1995,Dec,12,1995-12-01,extent,872414.226
Laptev,1996,Dec,12,1996-12-01,extent,872414.226
Laptev,1997,Dec,12,1997-12-01,extent,872414.226
Laptev,1998,Dec,12,1998-12-01,extent,872414.226
Laptev,1999,Dec,12,1999-12-01,extent,872414.226
Laptev,2000,Dec,12,2000-12-01,extent,872414.226
Laptev,2001,Dec,12,2001-12-01,extent,872414.226
Laptev,2002,Dec,12,2002-12-01,extent,872414.226
Laptev,2003,Dec,12,2003-12-01,extent,872372.664
Laptev,2004,Dec,12,2004-12-01,extent,872393.83
Laptev,2005,Dec,12,2005-12-01,extent,872352.906
Laptev,2006,Dec,12,2006-12-01,extent,872414.226
Laptev,2007,Dec,12,2007-12-01,extent,872393.322
Laptev,2008,Dec,12,2008-12-01,extent,872414.226
Laptev,2009,Dec,12,2009-12-01,extent,872414.226
Laptev,2010,Dec,12,2010-12-01,extent,872414.226
Laptev,2011,Dec,12,2011-12-01,extent,872414.226
Laptev,2012,Dec,12,2012-12-01,extent,872414.226
Laptev,2013,Dec,12,2013-12-01,extent,872414.226
Laptev,2014,Dec,12,2014-12-01,extent,872414.226
Laptev,2015,Dec,12,2015-12-01,extent,872414.226
Laptev,2016,Dec,12,2016-12-01,extent,872414.226
Laptev,2017,Dec,12,2017-12-01,extent,872414.226
Laptev,2018,Dec,12,2018-12-01,extent,872414.226
Laptev,2019,Dec,12,2019-12-01,extent,872414.226
Laptev,2020,Dec,12,2020-12-01,extent,872414.226
Laptev,2021,Dec,12,2021-12-01,extent,872414.226
Laptev,2022,Dec,12,2022-12-01,extent,872414.226
Laptev,2023,Dec,12,2023-12-01,extent,872414.226
Hudson,1979,Jan,1,1979-01-01,extent,1231642.667
Hudson,1980,Jan,1,1980-01-01,extent,1231642.667
Hudson,1981,Jan,1,1981-01-01,extent,1231642.667
Hudson,1982,Jan,1,1982-01-01,extent,1231642.667
Hudson,1983,Jan,1,1983-01-01,extent,1231642.667
Hudson,1984,Jan,1,1984-01-01,extent,1231642.667
Hudson,1985,Jan,1,1985-01-01,extent,1231604.403
Hudson,1986,Jan,1,1986-01-01,extent,1231642.667
Hudson,1987,Jan,1,1987-01-01,extent,1231642.667
Hudson,1989,Jan,1,1989-01-01,extent,1231642.667
Hudson,1990,Jan,1,1990-01-01,extent,1231468.214
Hudson,1991,Jan,1,1991-01-01,extent,1231623.021
Hudson,1992,Jan,1,1992-01-01,extent,1231625.627
Hudson,1993,Jan,1,1993-01-01,extent,1231605.734
Hudson,1994,Jan,1,1994-01-01,extent,1231379.147
Hudson,1995,Jan,1,1995-01-01,extent,1231642.667
Hudson,1996,Jan,1,1996-01-01,extent,1231642.667
Hudson,1997,Jan,1,1997-01-01,extent,1231642.667
Hudson,1998,Jan,1,1998-01-01,extent,1231642.667
Hudson,1999,Jan,1,1999-01-01,extent,1231567.631
Hudson,2000,Jan,1,2000-01-01,extent,1231642.667
Hudson,2001,Jan,1,2001-01-01,extent,1231604.881
Hudson,2002,Jan,1,2002-01-01,extent,1221043.893
Hudson,2003,Jan,1,2003-01-01,extent,1231568.494
Hudson,2004,Jan,1,2004-01-01,extent,1231341.801
Hudson,2005,Jan,1,2005-01-01,extent,1231459.841
Hudson,2006,Jan,1,2006-01-01,extent,1231473.026
Hudson,2007,Jan,1,2007-01-01,extent,1231288.11
Hudson,2008,Jan,1,2008-01-01,extent,1231642.667
Hudson,2009,Jan,1,2009-01-01,extent,1231642.667
Hudson,2010,Jan,1,2010-01-01,extent,1230746.381
Hudson,2011,Jan,1,2011-01-01,extent,1108800.922
Hudson,2012,Jan,1,2012-01-01,extent,1230791.117
